T_compute_device,T_compute_edge,T_compute_s,T_d2e,T_d_compute,T_device_edge_roundtrip,T_e_compute,T_node_edge,T_queue_s,T_total,T_worker_elapsed_s,cloud_exit_check,cloud_exit_head_compute,cloud_queue,cloud_segment_compute,confidence,d2e_transport,device_compute,difficulty,e2c_transport,edge_exit_check,edge_exit_head_compute,edge_queue,edge_segment_compute,executed_segments_by_node,exit_boundary_id,exit_id,exit_location,is_correct,label,objective_alpha,objective_beta,observed_accuracy,observed_latency,observed_utility,prediction,request_id,request_trace,sample_id,sample_index,source_index,total_latency,unattributed_overhead,user_id
0.0002529929915908724,0.02419680000093649,0.02419680000093649,0.1244764840012067,0.0002529929915908724,0.15139518400246743,0.02419680000093649,0.02691870000126073,0.0014236999995773658,0.15177271100401413,0.024272800001199357,0.0,0.0,0.0,0.0,0.9996386766433716,0.1244764840012067,0.0002529929915908724,unknown,0.0,0.0005092000028525945,0.0011231000025873072,0.0014236999995773658,0.020844899998337496,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}",19,final,edge,True,0,1.0,5.0,1.0,0.15177271100401413,0.24113644497992937,0,72261d327cbb4881aeb8b33ccc1cb3bb,"{'device_compute': 0.0002529929915908724, 'd2e_transport': 0.1244764840012067, 'edge_queue': 0.0014236999995773658, 'edge_segment_compute': 0.020844899998337496, 'edge_exit_head_compute': 0.0011231000025873072, 'edge_exit_check': 0.0005092000028525945, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.15177271100401413, 'unattributed_overhead': 0.003142334007861791, 'request_id': '72261d327cbb4881aeb8b33ccc1cb3bb', 'user_id': 1, 'prediction': 0, 'exit_id': 'final', 'exit_boundary_id': 19, 'exit_location': 'edge', 'confidence': 0.9996386766433716, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.0002529929915908724}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 'queue_s': 0.0014236999995773658, 'segment_compute_s': 0.020844899998337496, 'exit_head_compute_s': 0.0011231000025873072, 'exit_check_s': 0.0005092000028525945, 'worker_elapsed_s': 0.024272800001199357}], 'sample_id': 'balanced_000_0000_00000287', 'label': 0, 'correct': True, 'observed_utility': 0.24113644497992937}",balanced_000_0000_00000287,0,287,0.15177271100401413,0.003142334007861791,1
0.0002483080024830997,0.013475900002958952,0.013475900002958952,0.131942075000552,0.0002483080024830997,0.14841257499938365,0.013475900002958952,0.016470499998831656,0.001397500000166474,0.14877547300420702,0.013534300000173971,0.0,0.0,0.0,0.0,0.9178494811058044,0.131942075000552,0.0002483080024830997,unknown,0.0,0.00021009999909438193,0.0008529999977326952,0.001397500000166474,0.011454500010586344,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.14877547300420702,0.2561226349789649,0,cf7f2e753802436aa3fcc5cd815d559e,"{'device_compute': 0.0002483080024830997, 'd2e_transport': 0.131942075000552, 'edge_queue': 0.001397500000166474, 'edge_segment_compute': 0.011454500010586344, 'edge_exit_head_compute': 0.0008529999977326952, 'edge_exit_check': 0.00021009999909438193, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.14877547300420702, 'unattributed_overhead': 0.0026699899935920257, 'request_id': 'cf7f2e753802436aa3fcc5cd815d559e', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9178494811058044, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.0002483080024830997}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.001397500000166474, 'segment_compute_s': 0.011454500010586344, 'exit_head_compute_s': 0.0008529999977326952, 'exit_check_s': 0.00021009999909438193, 'worker_elapsed_s': 0.013534300000173971}], 'sample_id': 'balanced_000_0001_00000857', 'label': 0, 'correct': True, 'observed_utility': 0.2561226349789649}",balanced_000_0001_00000857,1,857,0.14877547300420702,0.0026699899935920257,1
0.0002044950088020414,0.016806600000563776,0.016806600000563776,0.12463371899502818,0.0002044950088020414,0.14419771899702027,0.016806600000563776,0.0195640000019921,0.0014584000018658116,0.14451176700822543,0.01688319999811938,0.0,0.0,0.0,0.0,0.919489860534668,0.12463371899502818,0.0002044950088020414,unknown,0.0,0.000277899995126063,0.0008310999946843367,0.0014584000018658116,0.01452649999919231,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.14451176700822543,0.27744116495887283,0,1e664e96e5f94702968eee8ede030238,"{'device_compute': 0.0002044950088020414, 'd2e_transport': 0.12463371899502818, 'edge_queue': 0.0014584000018658116, 'edge_segment_compute': 0.01452649999919231, 'edge_exit_head_compute': 0.0008310999946843367, 'edge_exit_check': 0.000277899995126063, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.14451176700822543, 'unattributed_overhead': 0.002579653013526695, 'request_id': '1e664e96e5f94702968eee8ede030238', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.919489860534668, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.0002044950088020414}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0014584000018658116, 'segment_compute_s': 0.01452649999919231, 'exit_head_compute_s': 0.0008310999946843367, 'exit_check_s': 0.000277899995126063, 'worker_elapsed_s': 0.01688319999811938}], 'sample_id': 'balanced_000_0002_00003548', 'label': 0, 'correct': True, 'observed_utility': 0.27744116495887283}",balanced_000_0002_00003548,2,3548,0.14451176700822543,0.002579653013526695,1
0.00020245798805262893,0.013345200000912882,0.013345200000912882,0.17519194500346202,0.00020245798805262893,0.20515194500330836,0.013345200000912882,0.029959999999846332,0.01547489999938989,0.20546393799304496,0.013375700000324287,0.0,0.0,0.0,0.0,0.9535862803459167,0.17519194500346202,0.00020245798805262893,unknown,0.0,0.0002015999998548068,0.0009899000033328775,0.01547489999938989,0.010752299993328052,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.20546393799304496,-0.027319689965224825,0,7aff7240354c4949980ce00fd3bd437d,"{'device_compute': 0.00020245798805262893, 'd2e_transport': 0.17519194500346202, 'edge_queue': 0.01547489999938989, 'edge_segment_compute': 0.010752299993328052, 'edge_exit_head_compute': 0.0009899000033328775, 'edge_exit_check': 0.0002015999998548068, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.20546393799304496, 'unattributed_overhead': 0.0026508350056246854, 'request_id': '7aff7240354c4949980ce00fd3bd437d', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9535862803459167, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.00020245798805262893}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.01547489999938989, 'segment_compute_s': 0.010752299993328052, 'exit_head_compute_s': 0.0009899000033328775, 'exit_check_s': 0.0002015999998548068, 'worker_elapsed_s': 0.013375700000324287}], 'sample_id': 'balanced_000_0003_00004937', 'label': 0, 'correct': True, 'observed_utility': -0.027319689965224825}",balanced_000_0003_00004937,3,4937,0.20546393799304496,0.0026508350056246854,1
0.00022901200281921774,0.022333500000968343,0.022333500000968343,0.16156841100382735,0.00022901200281921774,0.1867202110006474,0.022333500000968343,0.025151799996820046,0.0015307000030588824,0.18707057200663257,0.02238999999826774,0.0,0.0,0.0,0.0,0.8522803783416748,0.16156841100382735,0.00022901200281921774,unknown,0.0,0.0003905000012309756,0.0014338000037241727,0.0015307000030588824,0.0192010000027949,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.18707057200663257,0.06464713996683713,0,658924dc367b4afa9b5991e77ebf2210,"{'device_compute': 0.00022901200281921774, 'd2e_transport': 0.16156841100382735, 'edge_queue': 0.0015307000030588824, 'edge_segment_compute': 0.0192010000027949, 'edge_exit_head_compute': 0.0014338000037241727, 'edge_exit_check': 0.0003905000012309756, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.18707057200663257, 'unattributed_overhead': 0.002717148989177076, 'request_id': '658924dc367b4afa9b5991e77ebf2210', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.8522803783416748, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.00022901200281921774}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0015307000030588824, 'segment_compute_s': 0.0192010000027949, 'exit_head_compute_s': 0.0014338000037241727, 'exit_check_s': 0.0003905000012309756, 'worker_elapsed_s': 0.02238999999826774}], 'sample_id': 'balanced_000_0004_00005189', 'label': 0, 'correct': True, 'observed_utility': 0.06464713996683713}",balanced_000_0004_00005189,4,5189,0.18707057200663257,0.002717148989177076,1
0.00024186399241443723,0.014047099997696932,0.014047099997696932,0.17493311301223002,0.00024186399241443723,0.19157451300998218,0.014047099997696932,0.01664139999775216,0.001401199999236269,0.19194600399350747,0.014104800000495743,0.0,0.0,0.0,0.0,0.9278911352157593,0.17493311301223002,0.00024186399241443723,unknown,0.0,0.00021799999740323983,0.0008454999988316558,0.001401199999236269,0.011972899992542807,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.19194600399350747,0.04026998003246263,0,36331f41035a4f02ba11489ad59e1cb5,"{'device_compute': 0.00024186399241443723, 'd2e_transport': 0.17493311301223002, 'edge_queue': 0.001401199999236269, 'edge_segment_compute': 0.011972899992542807, 'edge_exit_head_compute': 0.0008454999988316558, 'edge_exit_check': 0.00021799999740323983, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.19194600399350747, 'unattributed_overhead': 0.002333427000849042, 'request_id': '36331f41035a4f02ba11489ad59e1cb5', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9278911352157593, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.00024186399241443723}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.001401199999236269, 'segment_compute_s': 0.011972899992542807, 'exit_head_compute_s': 0.0008454999988316558, 'exit_check_s': 0.00021799999740323983, 'worker_elapsed_s': 0.014104800000495743}], 'sample_id': 'balanced_000_0005_00005293', 'label': 0, 'correct': True, 'observed_utility': 0.04026998003246263}",balanced_000_0005_00005293,5,5293,0.19194600399350747,0.002333427000849042,1
0.0003217880002921447,0.02510220000112895,0.02510220000112895,0.13201650599876302,0.0003217880002921447,0.16045880599995144,0.02510220000112895,0.028442300001188414,0.0016552000015508384,0.16089733100670855,0.025156600000627805,0.0,0.0,0.0,0.0,0.9480166435241699,0.13201650599876302,0.0003217880002921447,unknown,0.0,0.00037309999970602803,0.0014346999996632803,0.0016552000015508384,0.02186769999025273,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.16089733100670855,0.19551334496645723,0,5376cb2028e141109aef25e98fb7bbc6,"{'device_compute': 0.0003217880002921447, 'd2e_transport': 0.13201650599876302, 'edge_queue': 0.0016552000015508384, 'edge_segment_compute': 0.02186769999025273, 'edge_exit_head_compute': 0.0014346999996632803, 'edge_exit_check': 0.00037309999970602803, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.16089733100670855, 'unattributed_overhead': 0.003228337016480509, 'request_id': '5376cb2028e141109aef25e98fb7bbc6', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9480166435241699, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.0003217880002921447}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0016552000015508384, 'segment_compute_s': 0.02186769999025273, 'exit_head_compute_s': 0.0014346999996632803, 'exit_check_s': 0.00037309999970602803, 'worker_elapsed_s': 0.025156600000627805}], 'sample_id': 'balanced_000_0006_00007513', 'label': 0, 'correct': True, 'observed_utility': 0.19551334496645723}",balanced_000_0006_00007513,6,7513,0.16089733100670855,0.003228337016480509,1
0.00022145701223053038,0.05663989999811747,0.05663989999811747,0.17078239599140943,0.00022145701223053038,0.23462269599258434,0.05663989999811747,0.06384030000117491,0.006008500000461936,0.23496415000408888,0.05667860000176006,0.0,0.0,0.0,0.0,0.9927466511726379,0.17078239599140943,0.00022145701223053038,unknown,0.0,0.00035769999885815196,0.0017729000028339215,0.006008500000461936,0.05149400000664173,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.23496415000408888,-0.1748207500204444,0,6fa72f4ab311456cb9303f7ca102cd40,"{'device_compute': 0.00022145701223053038, 'd2e_transport': 0.17078239599140943, 'edge_queue': 0.006008500000461936, 'edge_segment_compute': 0.05149400000664173, 'edge_exit_head_compute': 0.0017729000028339215, 'edge_exit_check': 0.00035769999885815196, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.23496415000408888, 'unattributed_overhead': 0.004327196991653182, 'request_id': '6fa72f4ab311456cb9303f7ca102cd40', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9927466511726379, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.00022145701223053038}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.006008500000461936, 'segment_compute_s': 0.05149400000664173, 'exit_head_compute_s': 0.0017729000028339215, 'exit_check_s': 0.00035769999885815196, 'worker_elapsed_s': 0.05667860000176006}], 'sample_id': 'balanced_000_0007_00007748', 'label': 0, 'correct': True, 'observed_utility': -0.1748207500204444}",balanced_000_0007_00007748,7,7748,0.23496415000408888,0.004327196991653182,1
0.00023642000451218337,0.046106900001177564,0.046106900001177564,0.12806281000302988,0.00023642000451218337,0.1770203100022627,0.046106900001177564,0.04895749999923282,0.0013433000021905173,0.17738281999481842,0.04617639999923995,0.0,0.0,0.0,0.0,0.9600778222084045,0.12806281000302988,0.00023642000451218337,unknown,0.0,0.00032300000020768493,0.0014363999980560038,0.0013433000021905173,0.04216160000214586,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.17738281999481842,0.1130859000259079,0,b6de298d67204165a8af26db2d298ed6,"{'device_compute': 0.00023642000451218337, 'd2e_transport': 0.12806281000302988, 'edge_queue': 0.0013433000021905173, 'edge_segment_compute': 0.04216160000214586, 'edge_exit_head_compute': 0.0014363999980560038, 'edge_exit_check': 0.00032300000020768493, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.17738281999481842, 'unattributed_overhead': 0.0038192899846762884, 'request_id': 'b6de298d67204165a8af26db2d298ed6', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9600778222084045, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.00023642000451218337}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0013433000021905173, 'segment_compute_s': 0.04216160000214586, 'exit_head_compute_s': 0.0014363999980560038, 'exit_check_s': 0.00032300000020768493, 'worker_elapsed_s': 0.04617639999923995}], 'sample_id': 'balanced_000_0008_00009021', 'label': 0, 'correct': True, 'observed_utility': 0.1130859000259079}",balanced_000_0008_00009021,8,9021,0.17738281999481842,0.0038192899846762884,1
0.0002265679941046983,0.021508300000277814,0.021508300000277814,0.14431583599798614,0.0002265679941046983,0.16929863599943928,0.021508300000277814,0.024982800001453143,0.0013340999976207968,0.16964610799914226,0.02157930000248598,0.0,0.0,0.0,0.0,0.9327638149261475,0.14431583599798614,0.0002265679941046983,unknown,0.0,0.0005318000003171619,0.0013919999983045273,0.0013340999976207968,0.018218100001831772,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.16964610799914226,0.1517694600042887,0,e2e3c900c7914ccb8ff07df026bd21e2,"{'device_compute': 0.0002265679941046983, 'd2e_transport': 0.14431583599798614, 'edge_queue': 0.0013340999976207968, 'edge_segment_compute': 0.018218100001831772, 'edge_exit_head_compute': 0.0013919999983045273, 'edge_exit_check': 0.0005318000003171619, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.16964610799914226, 'unattributed_overhead': 0.0036277040089771617, 'request_id': 'e2e3c900c7914ccb8ff07df026bd21e2', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9327638149261475, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.0002265679941046983}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0013340999976207968, 'segment_compute_s': 0.018218100001831772, 'exit_head_compute_s': 0.0013919999983045273, 'exit_check_s': 0.0005318000003171619, 'worker_elapsed_s': 0.02157930000248598}], 'sample_id': 'balanced_000_0009_00009272', 'label': 0, 'correct': True, 'observed_utility': 0.1517694600042887}",balanced_000_0009_00009272,9,9272,0.16964610799914226,0.0036277040089771617,1
